업종,가게이름,평가점수,평가인원,리뷰갯수,주소,Latitude,Longitude,전화,영업시간,링크주소
치킨,호치킨 가양점,4.7,3,2,서울 강서구 양천로59길 42,37.5608853,126.8597759,02-2658-9992,,https://place.map.kakao.com/27383306#review
치킨,쌀통닭 강일점,3.5,6,2,서울 강동구 아리수로 421,37.5603879,127.1498654,0507-526-2044,매일 14:00 ~ 02:00,https://place.map.kakao.com/25538050#review
치킨,지코바 강일1호점,5,13,2,서울 강동구 상일로 152 고덕리엔파크1단지 상가 103호,37.5609818,127.171693,02-442-5888,"토,일 12:00 ~ 23:30",https://place.map.kakao.com/1919344565#review
치킨,교촌치킨 상일점,2.2,10,2,서울 강동구 상일로15길 6,37.5583123,127.1707141,02-441-1991,,https://place.map.kakao.com/2131518652#review
치킨,계동치킨 종로3가점,5,3,2,서울 종로구 돈화문로 9 2층,37.5693179,126.9920651,02-2269-2242,월~토 13:00 ~ 01:00,https://place.map.kakao.com/15658190#review
치킨,굽네치킨 독립문점,2.3,4,2,서울 서대문구 독립문로 16,37.5702124,126.9600388,02-312-9492,매일 12:00 ~ 24:00,https://place.map.kakao.com/485052305#review
치킨,후라이드참잘하는집 서대문점,5,5,2,서울 서대문구 독립문로8길 18 1층,37.5686759,126.9605322,02-313-3332,,https://place.map.kakao.com/485052305#review
치킨,참참치킨 구수점,5,10,2,서울 마포구 창전로 40-1,37.5459845,126.9322837,02-706-6956,,https://place.map.kakao.com/283849493#review
치킨,BBQ 녹번점,3.4,8,2,서울 은평구 녹번로 35 1층,37.6051868,126.9285161,02-353-9282,매일 12:00 ~ 24:00,https://place.map.kakao.com/1226340201#review
치킨,호식이두마리치킨 당산점,3,6,2,서울 영등포구 양산로 132 1층,37.5237032,126.8976125,02-3667-2992,매일 12:30 ~ 01:00,https://place.map.kakao.com/11624741#review
치킨,처갓집양념치킨 당산점,1,1,2,서울 영등포구 당산로18길 9-2,37.5230178,126.8972628,02-2678-9282,,https://place.map.kakao.com/18921263#review
치킨,굽네치킨 서울대방점,1.4,9,2,서울 동작구 대방동23길 42,37.504117,126.9231717,02-817-9294,매일 11:30 ~ 01:30,https://place.map.kakao.com/27468544#review
치킨,후라이드바삭킹 도원점,4,4,2,서울 용산구 새창로12길 11-7 1층,37.5390776,126.9580544,02-716-7772,화~일 15:00 ~ 24:00,https://place.map.kakao.com/1571471760#review
치킨,교촌치킨 동소문점,2.1,10,2,서울 성북구 아리랑로 48 1층,37.5969814,127.0152202,02-953-9922,매일 12:00 ~ 24:00,https://place.map.kakao.com/16327455#review
치킨,문치킨,5,1,2,서울 성북구 동소문로25길 51,37.5954673,127.0164756,02-926-1004,,https://place.map.kakao.com/1892419639#review
치킨,도도치킨 돈암점,5,1,2,서울 성북구 보문로38길 27,37.591228,127.0153923,02-926-9295,,https://place.map.kakao.com/1589000663#review
치킨,네네치킨 동소문점,5,3,2,서울 성북구 아리랑로5길 39 지층 101호,37.596782,127.013026,02-923-4492,매일 11:30 ~ 00:30,https://place.map.kakao.com/15875874#review
치킨,깐부치킨 서울역한라비발디점,4,12,2,서울 중구 만리재로 177 한라비발디센트럴 상가 3호,37.5543253,126.9657781,02-313-0725,,https://place.map.kakao.com/2075730333#review
치킨,더닭,4.3,3,2,서울 종로구 명륜길 17,37.5881115,126.995743,02-744-8937,,https://place.map.kakao.com/1554653400#review
치킨,교촌치킨 명일1호점,2.4,7,2,서울 강동구 구천면로 438 1층,37.5496237,127.146963,02-3426-9199,매일 12:00 ~ 24:00,https://place.map.kakao.com/1684336606#review
치킨,진미통닭,0,0,2,서울 종로구 통일로 250,37.5747052,126.9579272,02-737-1318,,https://place.map.kakao.com/16533369#review
치킨,네네치킨 독립문점,3,4,2,서울 종로구 통일로 262 105호,37.5754863,126.9569937,02-737-4492,매일 12:00 ~ 24:00,https://place.map.kakao.com/8196910#review
치킨,60계 서울신당점,4.2,5,2,서울 중구 퇴계로76길 36 지하1층~지상2층,37.5636259,127.0149973,02-2235-6070,,https://place.map.kakao.com/2116325698#review
치킨,BBQ 신당점,0,0,2,서울 중구 다산로35길 16,37.563824,127.0147615,02-2285-2811,,https://place.map.kakao.com/19136137#review
치킨,BHC치킨 문래점,2.3,3,2,서울 영등포구 선유로13길 25 에이스하이테크시티2차 114호,37.5144447,126.8987734,02-2257-8292,매일 12:00 ~ 24:00,https://place.map.kakao.com/26557611#review
치킨,지코바 문래점,5,1,2,서울 영등포구 선유로13길 25 1층,37.5191533,126.8859328,02-2257-8810,,https://place.map.kakao.com/1705299188#review
치킨,교촌치킨 방화2호점,2.4,11,2,서울 강서구 방화동로 113-1,37.5705064,126.8123343,02-2666-9559,매일 12:00 ~ 24:00,https://place.map.kakao.com/692071104#review
치킨,BHC치킨 수유역점,4.3,9,2,서울 강북구 오패산로 383 1층,37.6354848,127.0281089,02-908-8005,매일 12:00 ~ 24:00,https://place.map.kakao.com/9392898#review
치킨,지코바 보광점,5,3,2,서울 용산구 장문로 87 1층,37.5261569,126.9992305,02-797-2228,매일 12:00 ~ 24:00,https://place.map.kakao.com/1509786720#review
치킨,처갓집양념치킨 보문점,3.5,4,2,서울 성북구 보문로 109,37.5847819,127.0193913,02-953-5749,매일 12:00 ~ 24:00,https://place.map.kakao.com/595329992#review
치킨,교촌치킨 보문역점,2.8,10,2,서울 성북구 보문로 131,37.5865168,127.0183575,02-921-3292,매일 12:00 ~ 24:00,https://place.map.kakao.com/8706003#review
치킨,오븐마루치킨 보문자이점,0,0,2,서울 성북구 보문동6가 198-1,37.5806286,127.0185763,02-921-9245,,https://place.map.kakao.com/1763874185#review
치킨,굽네치킨 북아현점,4.1,8,2,서울 서대문구 북아현로1길 50 상가 1동 106호,37.5587122,126.9536917,02-312-9294,매일 11:00 ~ 03:00,https://place.map.kakao.com/1526618624#review
치킨,BBQ 왕십리행운점,2.2,10,2,서울 성동구 마장로 137 텐즈힐 403동 1층 121호,37.5663079,127.0369547,02-2281-9282,매일 11:00 ~ 24:00,https://place.map.kakao.com/26561010#review
치킨,치킨클럽 서울동덕여대점,4.5,2,2,서울 성북구 장월로1길 66 1층,37.6057863,127.0445913,,영업시간 월~토 17:00 ~ 01:00,https://place.map.kakao.com/1991362974#review
치킨,바른치킨 강동상일점,2.7,6,2,서울 강동구 상일로 31-1,37.5499025,127.1727255,02-441-2004,,https://place.map.kakao.com/23241035#review
치킨,오븐마루 석계역점,1,2,2,서울 성북구 한천로78길 61,37.6131196,127.0648152,02-966-5592,영업시간 매일 15:00 ~ 02:00,https://place.map.kakao.com/15794413#review
치킨,교촌치킨 세곡점,2,14,2,서울 강남구 자곡로 101 레미안힐즈 상가 103호,37.4724625,127.0972855,02-2226-1991,매일 12:00 ~ 24:00,https://place.map.kakao.com/475142308#review
치킨,깐부치킨 순화동라마다점,2.8,4,2,서울 중구 칠패로 27 더샾 1층 113호,37.560174,126.9720786,02-318-4642,,https://place.map.kakao.com/26615190#review
치킨,교촌치킨 숭인점,3.2,10,2,서울 종로구 종로 385,37.5745643,127.0200586,02-765-5800,매일 12:00 ~ 24:00,https://place.map.kakao.com/8211238#review
치킨,BHC치킨 공덕점,1.9,17,2,서울 마포구 백범로 205 101동 B232호,37.5433361,126.954004,02-752-7777,매일 12:00 ~ 24:00,https://place.map.kakao.com/27360988#review
치킨,미친닭 신공덕점,3,2,2,서울 마포구 백범로 199 메트로디오빌 1층103A,37.5434128,126.9528962,02-3273-9994,,https://place.map.kakao.com/1225155581#review
치킨,교촌치킨 영등포1호점,2.5,11,2,서울 영등포구 신길로 167 1층 104호,37.5070239,126.9107099,02-841-7282,월~토 11:30 ~ 23:40,https://place.map.kakao.com/16376564#review
치킨,미스터짱닭,5,1,2,서울 관악구 난곡로78길 20,37.4868003,126.9147486,02-855-2226,,https://place.map.kakao.com/912103763#review
치킨,오늘통닭 동대문역사문화공원역점,4,1,2,서울 중구 마른내로 144 1층,37.5645332,127.0039321,02-2267-7177,,https://place.map.kakao.com/1047955459#review
치킨,부어치킨 양평동점,5,4,2,서울 영등포구 영등포로 27,37.522302,126.8991238,02-2679-3639,,https://place.map.kakao.com/1460293865#review
치킨,BHC치킨 양평현대점,3.1,9,2,서울 영등포구 선유로 201 1층 103-1호,37.5317726,126.8935394,02-2677-3607,매일 12:00 ~ 24:00,https://place.map.kakao.com/11794656#review
치킨,깐부치킨 선유도역점,1.8,4,2,서울 영등포구 양평로22길 13 라이너빌딩 1층,37.5388978,126.8945618,02-2631-9282,매일 16:00 ~ 02:00,https://place.map.kakao.com/20496003#review
치킨,바른치킨 종로5가점,4.6,5,2,서울 종로구 종로31길 52 1층,37.5731077,126.9989501,02-743-2959,,https://place.map.kakao.com/26929459#review
치킨,BBQ 영등포본점,1.3,4,2,서울 영등포구 영중로 65,37.5221116,126.9046453,02-2631-9809,매일 13:00 ~ 01:00,https://place.map.kakao.com/16445832#review
치킨,페리카나 당산동점,5,3,2,서울 영등포구 영중로 114,37.5263152,126.9057401,02-2671-5559,매일 12:00 ~ 24:00,https://place.map.kakao.com/18306680#review
치킨,1988옛날통닭 오류점,2.5,2,2,서울 구로구 오류로8길 63,37.4924978,126.8436426,02-2614-9777,,https://place.map.kakao.com/1566212360#review
치킨,용문통닭 본점,3,6,2,서울 용산구 효창원로40길 3-8,37.5369045,126.9597162,02-716-2010,,https://place.map.kakao.com/686733522#review
치킨,보드람치킨 삼각지역점,5,4,2,서울 용산구 한강대로 202-1,37.5364282,126.9745873,02-792-4609,,https://place.map.kakao.com/27392872#review
치킨,네네치킨 우면점,0,0,2,서울 서초구 우면동 712 서초네이처힐2단지상가 102호,37.4628538,127.0216349,050-7964-1064,매일 11:30 ~ 23:59,https://place.map.kakao.com/2100110759#review
치킨,오븐에빠진닭 청계산신원점,4.8,4,2,서울 서초구 청계산로 195 프라임시티 1층 107호,37.4473672,127.0553225,02-6465-5892,,https://place.map.kakao.com/1325960332#review
치킨,BHC치킨 세곡점,3.9,7,2,서울 강남구 밤고개로21길 69 엘리온빌딩 101호,37.4735007,127.1143801,02-445-8232,매일 12:00 ~ 24:00,https://place.map.kakao.com/1771860457#review
치킨,교촌치킨 응봉점,1.8,5,2,서울 성동구 독서당로 398 상가내 1층,37.5515893,127.0330269,02-2299-9965,매일 12:00 ~ 24:00,https://place.map.kakao.com/1950764680#review
치킨,치킨매니아 응봉점,3,1,2,서울 성동구 고산자로2길 10-4 지로얄펠리스 1층 101호,37.5520213,127.0361653,02-2298-9988,매일 15:00 ~ 01:00,https://place.map.kakao.com/13100303#review
치킨,BHC치킨 종로5가광장점,3.4,5,2,서울 종로구 종로31길 7,37.5712982,126.9999898,02-743-9969,,https://place.map.kakao.com/1377042874#review
치킨,교촌치킨 장안1호점,5,6,2,서울 동대문구 한천로 229 1층,37.5812562,127.06811,02-2216-0092,,https://place.map.kakao.com/790549682#review
치킨,교촌치킨 중계2호점,1.4,10,2,서울 노원구 덕릉로 721 정진빌라 1층,37.6620527,127.0754573,02-3391-5599,매일 12:30 ~ 01:00,https://place.map.kakao.com/16589600#review
치킨,컬투치킨 성산사랑점,3.7,3,2,서울 마포구 성암로3길 8,37.5692099,126.9112176,02-302-6870,매일 14:00 ~ 02:00,https://place.map.kakao.com/1696803471#review
치킨,교촌치킨 중화점,1,3,2,서울 중랑구 동일로129길 16,37.5995374,127.0787899,02-433-1992,,https://place.map.kakao.com/18451841#review
치킨,네오치킨&펍,4.2,9,2,서울 마포구 창전로 37,37.5458726,126.9318632,02-714-5550,,https://place.map.kakao.com/24066931#review
치킨,컬투치킨 창전사랑점,4.6,5,2,서울 마포구 와우산로 148-1 1층,37.5542041,126.9297331,0507-744-9993,,https://place.map.kakao.com/17723918#review
치킨,명가통닭 천왕점,0,0,2,서울 구로구 천왕로 42 쿠앤하우스 1층,37.4811296,126.8389718,02-2618-8292,매일 12:00 ~ 23:00,https://place.map.kakao.com/1165991184#review
치킨,노랑통닭 숙대점,2.8,4,2,서울 용산구 청파로 280,37.5444937,126.9708998,02-701-6969,"영업시간 금,토 16:00 ~ 02:00",https://place.map.kakao.com/13572571#review
치킨,하림옛날통닭,4.8,5,2,서울 중구 을지로14길 28 1층,37.5649587,126.9920695,,,https://place.map.kakao.com/510941455#review
치킨,호치킨 용강점,5,5,2,서울 마포구 토정로 290-1,37.5411379,126.9413974,02-716-5727,,https://place.map.kakao.com/13311040#review
치킨,BHC치킨 행당점,1.8,5,2,서울 성동구 무학봉길 43 1층,37.5604744,127.0275414,02-6338-3343,,https://place.map.kakao.com/567965853#review
치킨,치킨플러스 신수점,5,2,2,서울 마포구 토정로 213-4,37.545125,126.9347844,02-713-8592,,https://place.map.kakao.com/259748753#review
치킨,후라이드참잘하는집 왕십리행당점,2.3,3,2,서울 성동구 왕십리로24길 27-1,37.5650316,127.0343179,02-2296-3330,,https://place.map.kakao.com/247764520#review
치킨,교촌치킨 왕십리도선점,1.5,8,2,서울 성동구 고산자로 281 1층,37.5648058,127.0360051,02-2292-1991,매일 12:00 ~ 24:00,https://place.map.kakao.com/25537172#review
치킨,본투비마늘치킨 종로5가점,4,1,2,서울 종로구 대학로 5,37.578829,127.0011085,02-763-8504,,https://place.map.kakao.com/24828974#review
치킨,BHC치킨 중앙대점,5,1,2,서울 동작구 흑석로 79 2층,37.5069892,126.9584078,02-6010-6471,매일 12:00 ~ 24:00,https://place.map.kakao.com/13081848#review
치킨,교촌치킨 강일점,1.8,13,1,"서울 강동구 아리수로 419 리슈빌오피스텔 101,102호",37.5645656,127.1734286,02-426-6692,,https://place.map.kakao.com/1902032923#review
치킨,굽네치킨 개포4동점,1.3,12,1,서울 강남구 개포로20길 32,37.4768518,127.0483302,02-577-8294,매일 11:00 ~ 01:00,https://place.map.kakao.com/1976102113#review
치킨,교촌치킨 고덕1호점,2.4,11,1,서울 강동구 고덕로61길 116,37.5597509,127.1516444,02-481-9503,매일 12:00 ~ 24:00,https://place.map.kakao.com/21444017#review
치킨,"굽네치킨 고덕1,2동점",3,2,1,서울 강동구 상일로 161,37.5613431,127.1702764,02-3426-9282,매일 12:00 ~ 24:00,https://place.map.kakao.com/1669467040#review
치킨,BBQ 고척점,1,9,1,서울 구로구 경인로47다길 8,37.5033599,126.8641732,02-2625-9295,매일 12:00 ~ 24:00,https://place.map.kakao.com/16591651#review
치킨,BHC치킨 고척점,2.3,3,1,서울 구로구 경인로47길 82-1,37.5024105,126.8642962,02-2612-2777,매일 12:00 ~ 24:00,https://place.map.kakao.com/16591651#review
치킨,푸라닭치킨 고척점,4.2,6,1,서울 구로구 경인로 433-1 1층,37.499718,126.8670953,02-2616-9206,,https://place.map.kakao.com/16591651#review
치킨,깐부치킨 광장점,3.3,4,1,서울 광진구 아차산로76길 25,37.5471062,127.1079479,02-454-4999,,https://place.map.kakao.com/13076706#review
치킨,썬더치킨 광희동점,2.3,3,1,서울 중구 을지로44길 30,37.5647814,127.0062266,02-2273-4333,매일 12:00 ~ 02:30,https://place.map.kakao.com/1037341704#review
치킨,페리카나 독립문점,5,1,1,서울 종로구 통일로 222 1층,37.5726918,126.9600167,02-722-9916,매일 12:00 ~ 01:00,https://place.map.kakao.com/8571500#review
치킨,옛날장터치킨,4.5,2,1,서울 구로구 오리로 1262,37.4944216,126.8311103,02-6214-3577,,https://place.map.kakao.com/24891080#review
치킨,네네치킨 오류1점,5,1,1,서울 구로구 부일로 953,37.4933705,126.833334,02-2689-9288,매일 12:00 ~ 02:00,https://place.map.kakao.com/17770271#review
치킨,굽네치킨 금호1가응봉점,5,3,1,서울 성동구 금호로 62-1 1층,37.5489249,127.0261184,02-2296-6464,매일 11:30 ~ 24:00,https://place.map.kakao.com/12591786#review
치킨,BBQ 금호중앙점,3,2,1,서울 성동구 무수막길 89-38,37.5537806,127.0195861,02-6396-6699,,https://place.map.kakao.com/1699610660#review
치킨,티바두마리치킨 금호점,3,2,1,서울 성동구 무수막길 62 1층,37.5515703,127.0214303,02-2232-5911,,https://place.map.kakao.com/12642291#review
치킨,강정의달인 신금호점,2.8,4,1,서울 성동구 무수막길 94,37.5540382,127.0201146,02-469-1085,,https://place.map.kakao.com/12642291#review
치킨,노랑통닭 금호점,3.2,6,1,서울 성동구 금호로 17 서울숲2차푸르지오 상가 1층,37.5463204,127.0242025,02-2282-5836,,https://place.map.kakao.com/1409711919#review
치킨,BBQ 금호점,2.3,9,1,서울 성동구 독서당로 326,37.547874,127.0251034,02-2296-3515,매일 12:00 ~ 24:00,https://place.map.kakao.com/18898753#review
치킨,BHC치킨 길음뉴타운점,3,2,1,서울 성북구 삼양로 66 102호,37.608951,127.0232704,02-6053-5578,매일 12:00 ~ 24:00,https://place.map.kakao.com/1857369224#review
치킨,BBQ 길음역점,2.3,3,1,"서울 성북구 동소문로 248 삼부아파트 101동 1층 4,5호",37.602671,127.0236243,02-942-9282,,https://place.map.kakao.com/648711958#review
치킨,바보스치킨 모래내시장점,4.5,6,1,"서울 서대문구 수색로2길 7 101,102,103호",37.5691447,126.9159706,02-3152-5592,영업시간 매일 15:30 ~ 01:00,https://place.map.kakao.com/1851025353#review
치킨,BHC치킨 남가좌DMC점,1.5,10,1,서울 서대문구 가재울로10길 37 1층,37.5767349,126.9226611,02-304-9282,매일 12:00 ~ 24:00,https://place.map.kakao.com/296107551#review
치킨,BBQ 독립문점,3.7,3,1,서울 서대문구 독립문로14길 3,37.5668425,126.963932,02-363-2494,매일 11:00 ~ 01:00,https://place.map.kakao.com/18900908#review
치킨,교촌치킨 녹번점,3.4,10,1,서울 은평구 서오릉로 26 1층,37.603429,126.9257462,02-359-9200,,https://place.map.kakao.com/2115900161#review
치킨,BHC치킨 녹번역점,2.3,9,1,서울 은평구 은평로 229 2층,37.6012362,126.9332317,02-388-9282,매일 12:00 ~ 24:00,https://place.map.kakao.com/1226340201#review
치킨,영광통닭,4,3,1,서울 종로구 필운대로 55-1,37.5810117,126.9684047,02-723-8200,,https://place.map.kakao.com/1151300196#review
치킨,치키니즘,5,8,1,서울 영등포구 국회대로53길 30,37.5282018,126.9066968,02-2069-1113,매일 14:00 ~ 01:00,https://place.map.kakao.com/1657173928#review
치킨,치킨장인,4.4,7,1,서울 영등포구 선유동1로 14-1 1층,37.5233378,126.8918902,02-2633-4665,화~일 11:40 ~ 24:00,https://place.map.kakao.com/1649032975#review
치킨,굽네치킨 당산2동점,2.3,12,1,서울 영등포구 국회대로29길 16 1층,37.52945,126.8973299,02-6080-9494,매일 11:00 ~ 23:00,https://place.map.kakao.com/8221701#review
치킨,푸라닭치킨 대림점,1,1,1,서울 영등포구 디지털로 408,37.4927924,126.9039383,,,https://place.map.kakao.com/12612406#review
치킨,BHC치킨 돈암점,4.2,5,1,서울 성북구 북악산로 902 1층,37.5962662,127.0222846,02-925-9292,매일 12:00 ~ 24:00,https://place.map.kakao.com/26628395#review
치킨,BHC치킨 한성대입구점,2.9,14,1,서울 성북구 성북로2길 18,37.5891576,127.0068187,02-745-0417,매일 12:00 ~ 24:00,https://place.map.kakao.com/27093361#review
치킨,텍사스콘치킨,4,1,1,서울 성북구 동소문로13길 25-2 1층,37.5927385,127.0122109,02-6081-8000,,https://place.map.kakao.com/553076667#review
치킨,명가옛날통닭 마천점,4.3,4,1,서울 송파구 성내천로 295,37.4945145,127.1555199,02-430-0505,,https://place.map.kakao.com/359947573#review
치킨,네네치킨 마포역점,4,4,1,서울 마포구 마포대로4라길 30-7 110동 1층 102호,37.5370227,126.9457157,02-717-4422,매일 11:30 ~ 01:00,https://place.map.kakao.com/25121506#review
치킨,BBQ 경희궁자이점,2.3,7,1,서울 종로구 통일로14길 8,37.5748528,126.9581063,02-720-1008,매일 11:00 ~ 23:00,https://place.map.kakao.com/9060398#review
치킨,썬더치킨 독립문역점,3,2,1,서울 종로구 통일로 230,37.5705366,126.9628499,02-3210-3392,,https://place.map.kakao.com/1746469812#review
치킨,처갓집양념치킨 독립문점,5,2,1,서울 종로구 사직로 11 103호,37.5726486,126.9616588,02-730-2690,월~토 11:00 ~ 00:30,https://place.map.kakao.com/1155869505#review
치킨,처갓집양념치킨 신당점,1,1,1,서울 중구 퇴계로74길 21-5 103호,37.5641533,127.0149304,02-2231-5460,토 11:30 ~ 01:50,https://place.map.kakao.com/1618715595#review
치킨,그집숯불바베큐치킨,0,0,1,서울 중구 다산로 225,37.5633502,127.0153258,02-2234-3331,,https://place.map.kakao.com/26406393#review
치킨,굽네치킨 문래점,2,12,1,서울 영등포구 선유로3길 10 하우스디비즈상가 1층 102호,37.5153896,126.8857995,02-2633-9492,매일 12:00 ~ 24:00,https://place.map.kakao.com/8218265#review
치킨,굽네치킨 방학1동점,3.6,5,1,서울 도봉구 방학로2길 77 1층,37.6663198,127.0407646,02-955-9282,월~토 11:00 ~ 01:00,https://place.map.kakao.com/21327107#review
치킨,교촌치킨 북가좌1호점,3.7,6,1,서울 서대문구 응암로 11 국제빌딩 1층,37.5753102,126.9068373,02-304-3003,매일 12:00 ~ 24:00,https://place.map.kakao.com/17609768#review
치킨,낭만치맥 아현점,3.9,7,1,서울 서대문구 신촌로35길 10 e편한세상신촌 2단지 1층 111호,37.5582917,126.9552461,02-363-5034,,https://place.map.kakao.com/1151424688#review
치킨,바른치킨 북아현점,0,0,1,서울 서대문구 북아현동 199-1 신촌힐스테이트상가,37.5600462,126.9500125,02-392-5852,,https://place.map.kakao.com/1259612619#review
치킨,BBQ 원효로점,2.9,9,1,서울 용산구 원효로19길 74 1층,37.5334676,126.9558944,02-706-9282,매일 11:50 ~ 23:40,https://place.map.kakao.com/1904931573#review
치킨,굽네치킨 한성대점,1,7,1,서울 성북구 삼선교로2길 3,37.5878724,127.0063466,02-762-9294,매일 12:00 ~ 24:00,https://place.map.kakao.com/21656052#review
치킨,오븐마루 한성대점,3.8,4,1,서울 성북구 삼선교로 30,37.5878768,127.0090176,02-742-5992,,https://place.map.kakao.com/27347476#review
치킨,오븐마루 서울역서부점,0,0,1,서울 용산구 청파로89길 59 1층,37.5532623,126.9656049,02-715-9292,영업시간 매일 17:00 ~ 02:00,https://place.map.kakao.com/966059169#review
치킨,푸라닭치킨 세곡점,3.3,3,1,서울 강남구 자곡로 191,37.5172363,127.0473248,02-445-9206,,https://place.map.kakao.com/475142308#review
치킨,미쳐버린파닭 건대세종대점,1,1,1,서울 성동구 동일로 241,37.5531551,127.0699042,02-454-9992,,https://place.map.kakao.com/304828264#review
치킨,쌀라쌀라치킨 수색점,5,4,1,서울 은평구 은평터널로 6,37.5824813,126.895998,02-303-5255,,https://place.map.kakao.com/768164171#review
치킨,BHC치킨 신내점,2.3,3,1,서울 중랑구 용마산로 669 데시앙아파트상가 106호 ,37.6109183,127.0993235,02-3422-3800,매일 12:00 ~ 24:00,https://place.map.kakao.com/8093445#review
치킨,BBQ 세검정점,2.1,11,1,서울 종로구 세검정로 258-1,37.6014549,126.9611793,02-395-0707,매일 11:00 ~ 24:00,https://place.map.kakao.com/18899612#review
치킨,네네치킨 신림점,2.4,5,1,서울 관악구 문성로 215,37.4793863,126.9275585,02-889-4442,매일 11:00 ~ 01:00,https://place.map.kakao.com/13016391#review
치킨,땅땅치킨 신림점,5,1,1,서울 관악구 문성로 221 1층,37.4794658,126.928472,02-868-8882,매일 12:00 ~ 01:00,https://place.map.kakao.com/677794713#review
치킨,지코바 안암점,0,0,1,서울 성북구 보문로30가길 20,37.589141,127.0206805,02-6408-0031,,https://place.map.kakao.com/369164844#review
치킨,처갓집양념치킨 안암점,0,0,1,서울 성북구 고려대로13길 43,37.5967916,127.0340665,02-929-2975,,https://place.map.kakao.com/1706045270#review
치킨,BHC치킨 한강양화공원점,5,1,1,서울 영등포구 노들로 113 양화개나리점 2층,37.5444804,126.8933118,,,https://place.map.kakao.com/1921521413#review
치킨,BBQ 염창점,1.5,11,1,서울 강서구 양천로 623,37.554416,126.8672626,02-3662-9282,영업시간 매일 17:00 ~ 24:00,https://place.map.kakao.com/1068147074#review
치킨,푸라닭치킨 영등포점,2,5,1,서울 영등포구 경인로 877,37.5177495,126.9099861,02-2633-9206,,https://place.map.kakao.com/27338769#review
치킨,치키니즘 영등포점,5,3,1,서울 영등포구 버드나루로7길 3,37.5228821,126.9103074,02-2671-6255,매일 14:00 ~ 01:00,https://place.map.kakao.com/1523625082#review
치킨,처갓집양념치킨 영등포점,0,0,1,서울 영등포구 국회대로54길 10 아크로타워스퀘어 9동 102호,37.5244579,126.9076599,02-2675-7377,,https://place.map.kakao.com/159984960#review
치킨,또봉이통닭 서울영등포아크로타워점,2.3,4,1,서울 영등포구 국회대로54길 10,37.5244579,126.9076599,02-6369-0025,,https://place.map.kakao.com/159984960#review
치킨,누구나홀딱반한닭 당산점,4,1,1,서울 영등포구 영신로 228-6 한양아이클래스오피스텔,37.4791485,126.9503447,02-2633-2371,,https://place.map.kakao.com/27479483#review
치킨,양계장집아들 오정동점,0,0,1,경기 부천시 산업로 126,37.529713,126.7801447,032-677-6699,,https://place.map.kakao.com/1208927394#review
치킨,교촌치킨 오류1호점,4.8,6,1,서울 구로구 경인로 189-1,37.4954568,126.8420793,02-2060-9277,매일 12:00 ~ 24:00,https://place.map.kakao.com/1566212360#review
치킨,교촌치킨 천왕역점,2,12,1,서울 구로구 서해안로 2264 1층,37.4894578,126.8375855,02-2616-1991,매일 12:00 ~ 24:00,https://place.map.kakao.com/1566212360#review
치킨,불로만숯불바베큐 원종2점,0,0,1,경기 부천시 소사로835번길 7,37.5305971,126.8042874,032-671-3400,,https://place.map.kakao.com/21321518#review
치킨,귀남하이꼬꼬,3,1,1,서울 성동구 독서당로40길 39,37.5422885,127.0181535,02-2292-5242,,https://place.map.kakao.com/1857488877#review
치킨,가마치통닭 온수점,5,4,1,서울 구로구 부일로1길 11,37.4918532,126.8212693,02-2060-1230,,https://place.map.kakao.com/1548242907#review
치킨,둘둘치킨 온수역점,0,0,1,서울 구로구 경인로3길 77 세건빌딩 1층 6호,37.4917079,126.82357,,,https://place.map.kakao.com/10369573#review
치킨,자담치킨 서울용두점,5,2,1,서울 동대문구 무학로26길 21,37.5734495,127.0319338,02-927-5989,매일 14:00 ~ 24:00,https://place.map.kakao.com/15772665#review
치킨,굽네치킨 용산용문점,2.8,4,1,서울 용산구 새창로 119,37.5368426,126.9608758,02-711-9294,매일 11:00 ~ 03:00,https://place.map.kakao.com/12591793#review
치킨,교촌치킨 동부이촌점,2.3,11,1,서울 용산구 이촌로75길 22 오성상가 103호,37.520713,126.9745762,02-795-4747,매일 12:00 ~ 24:00,https://place.map.kakao.com/16299692#review
치킨,교촌치킨 우면점,3.6,9,1,서울 서초구 우면동 720 상가동 1층,37.4636675,127.0262012,02-577-9288,,https://place.map.kakao.com/1721820300#review
치킨,매드후라이치킨 우면점,5,1,1,서울 서초구 양재대로2길 100-11 1층,37.4644963,127.0417509,02-572-0910,매일 14:00 ~ 00:00,https://place.map.kakao.com/2100110759#review
치킨,BBQ 안국점,3,6,1,서울 종로구 창덕궁길 84,37.5811744,126.9893975,02-745-1676,매일 11:00 ~ 01:00,https://place.map.kakao.com/18903381#review
치킨,돈치킨 원효로점,5,1,1,서울 용산구 새창로 131-8,37.5357761,126.9618297,02-712-9492,,https://place.map.kakao.com/1659324326#review
치킨,멕시칸치킨 원효중앙점,0,0,1,서울 용산구 새창로 132,37.5356241,126.9612434,02-706-7890,,https://place.map.kakao.com/1659324326#review
치킨,맥스숯불바베큐치킨 원효로점,5,1,1,서울 용산구 원효로 75,37.5327071,126.9522313,02-701-9255,,https://place.map.kakao.com/279399164#review
치킨,BHC치킨 월계스타점,3.7,3,1,서울 노원구 초안산로2라길 19 201호,37.6314346,127.0576408,02-999-8292,,https://place.map.kakao.com/125798933#review
