업종,가게이름,평가점수,평가인원,리뷰갯수,주소,Latitude,Longitude,전화,영업시간,링크주소
오리,푸른초장 오리와메밀,3.6,13,15,서울 서대문구 충정로 43-4,,,02-362-1172,매일 11:00 ~ 22:00,https://place.map.kakao.com/9991132#review
커피전문점,덴스커피,4.2,5,15,서울 송파구 풍성로 69,,,,"토,일 12:00 ~ 20:00",https://place.map.kakao.com/974716247#review
카페,블리스가든,4.4,8,15,서울 중구 필동로 16 1~2층,,,,"토,일 11:00 ~ 21:00",https://place.map.kakao.com/616984276#review
카페,커피투어 광화문점,3.7,7,15,서울 종로구 사직로10길 12,,,02-733-6612,"토,일 10:00 ~ 20:00",https://place.map.kakao.com/713923382#review
"육류,고기",조선화로집 하계점,2.5,4,15,서울 노원구 노원로 248 삼정이오니아빌딩 2층,,,02-971-2200,매일 11:00 ~ 23:00,https://place.map.kakao.com/1865351623#review
한식,미락시골밥상,3,3,15,서울 노원구 공릉로65길 10,,,02-492-2122,,https://place.map.kakao.com/573195318#review
샤브샤브,메리킹 서울북부점,3.6,18,15,서울 성북구 종암로 167 4층,,,02-941-4100,매일 11:15 ~ 22:00,https://place.map.kakao.com/116125347#review
"곱창,막창",홍곱창 동덕여대점,4.6,5,15,서울 성북구 화랑로5길 32,,,02-943-2700,영업시간 월~토 15:00 ~ 01:00,https://place.map.kakao.com/1080815510#review
피자,DA피자 동덕여대본점,3.8,13,15,서울 성북구 화랑로13길 46,,,02-942-1044,월~토 08:00 ~ 23:00,https://place.map.kakao.com/15416252#review
"호프,요리주점",에이치245,3.2,10,15,서울 용산구 한강대로 158,,,02-793-3737,영업시간 월~토 18:00 ~ 23:00,https://place.map.kakao.com/762055280#review
"사철탕,영양탕",한강사철탕,3.7,3,15,서울 용산구 한강대로15길 12,,,02-793-3933,토 11:00 ~ 21:00,https://place.map.kakao.com/18832940#review
카페,빅스나인,3.7,3,15,서울 구로구 항동로3길 4 YJ프라자 1층 105호,,,02-2060-4626,매일 09:00 ~ 22:00,https://place.map.kakao.com/25072467#review
"곱창,막창",왕십리소곱창,5,8,15,서울 성동구 마장로26길 16 1층,,,02-2282-6631,영업시간 화~일 16:00 ~ 23:00,https://place.map.kakao.com/1425389371#review
일식,노무라,5,2,15,서울 성동구 마장로26길 13,,,070-7543-1351,,https://place.map.kakao.com/1222775634#review
설렁탕,조선설렁탕,4.6,16,15,서울 서대문구 통일로 476 상가 1층,,,02-394-3334,"월,수,목,금,토,일 11:00 ~ 22:00",https://place.map.kakao.com/265382065#review
커피전문점,스타벅스 홍제역점,3.8,16,15,서울 서대문구 통일로 451,,,1522-3232,"토,일 08:00 ~ 21:00",https://place.map.kakao.com/143734770#review
"돈까스,우동",미타우동,3.8,13,15,서울 서대문구 간호대로3길 24-8,,,,,https://place.map.kakao.com/1600702435#review
한식,제주식탁,2.9,12,15,서울 서대문구 통일로39가길 64,,,02-396-8892,,https://place.map.kakao.com/23992069#review
설렁탕,은설설렁탕,3,5,15,서울 종로구 북촌로5가길 44-6,,,,매일 11:00 ~ 19:00,https://place.map.kakao.com/1792877961#review
치킨,뽀뽀 치킨호프 본점,2.6,8,15,서울 중구 퇴계로 68-1,,,,매일 11:00 ~ 05:00,https://place.map.kakao.com/11486127#review
"제과,베이커리",넬보스코 남촌빵집,4,6,15,서울 중구 퇴계로8길 16 1층,,,02-3484-9581,"토,일 09:00 ~ 19:00",https://place.map.kakao.com/1564879520#review
중식,마부 마라탕&마라샹궈,4.1,9,15,서울 용산구 한강대로104길 60 2층,,,070-4388-8489,매일 10:00 ~ 23:30,https://place.map.kakao.com/2832546#review
닭요리,강촌숯불닭갈비,3.7,9,15,서울 용산구 한강대로104길 63,,,02-310-9244,,https://place.map.kakao.com/1132459614#review
카페,리앤홍,4.8,10,15,서울 동작구 서달로14길 18 2층,,,02-815-4132,"토,일 11:00 ~ 21:00",https://place.map.kakao.com/1527444323#review
"해물,생선",용대리황태세상,3.5,14,14,서울 강서구 양천로49길 20 닛시빌딩 B동 1층,,,02-3661-0113,매일 06:00 ~ 22:00,https://place.map.kakao.com/7815688#review
커피전문점,스타벅스 안국점,3.1,11,14,서울 종로구 북촌로 5-1,,,1522-3232,"11/06(토), 11/07(일), 11/08(월), 11/09(화), 11/10(수), 11/11(목)",https://place.map.kakao.com/25115113#review
두부전문점,재동맷돌순두부,4.1,11,14,서울 종로구 북촌로2길 6,,,,"토,일 11:00 ~ 21:00",https://place.map.kakao.com/821749008#review
커피전문점,브람스,2.2,13,14,서울 종로구 율곡로 61,,,02-743-2059,"토,일 13:00 ~ 22:00",https://place.map.kakao.com/821749008#review
한식,진대포 본점,5,8,14,서울 용산구 한강대로77길 11,,,02-717-0398,매일 15:00 ~ 10:00,https://place.map.kakao.com/538728848#review
"육류,고기",정육점식당,3.5,8,14,서울 용산구 한강대로87길 5 1층,,,,,https://place.map.kakao.com/1189880490#review
"곱창,막창",부산 양대창전문점,3.2,6,14,서울 강남구 논현로18길 6 1층,,,02-577-2752,매일 11:00 ~ 01:00,https://place.map.kakao.com/2056915027#review
패스트푸드,버거킹 거여역점,1.9,9,14,서울 송파구 오금로 519,,,070-7438-8219,매일 10:00 ~ 23:00,https://place.map.kakao.com/342660549#review
"곱창,막창",파고파곱,5,5,14,서울 송파구 성내천로 124,,,070-8830-9833,영업시간 월~토 16:00 ~ 00:30,https://place.map.kakao.com/1489066635#review
일본식주점,하토상의술방 거여점,3.8,5,14,서울 송파구 양산로10길 5,,,02-409-3678,영업시간 매일 16:00 ~ 02:00,https://place.map.kakao.com/537991864#review
샐러드,샐러디 종로구청점,3.6,7,14,서울 종로구 삼봉로 95 1층,,,02-739-0101,"토,일 09:00 ~ 20:00",https://place.map.kakao.com/1548232020#review
중화요리,대연각,3.1,9,14,서울 구로구 경서로3길 1,,,02-2612-0600,매일 10:30 ~ 20:00,https://place.map.kakao.com/24838532#review
설렁탕,신선설농탕 고척점,2.7,6,14,서울 구로구 고척동 72-1,,,02-2615-8080,화~일 00:00 ~ 24:00,https://place.map.kakao.com/13285315#review
양꼬치,일품각양꼬치훠궈 돔야구장점,4.5,4,14,서울 구로구 중앙로 32,,,02-6368-9090,,https://place.map.kakao.com/26856453#review
뷔페,롯데시티호텔마포 나루,4.8,10,14,서울 마포구 마포대로 109 2층,,,02-6009-1090,"크타임토,일 14:30 ~ 17:30",https://place.map.kakao.com/7859995#review
디저트카페,디저트39 마포공덕점,3.3,3,14,서울 마포구 백범로 152,,,02-715-5758,매일 10:00 ~ 23:00,https://place.map.kakao.com/7859995#review
중화요리,안시성,1.9,15,14,서울 노원구 화랑로 475,,,02-949-3311,매일 11:00 ~ 21:00,https://place.map.kakao.com/1422521863#review
"호프,요리주점",잔,5,7,14,서울 강서구 공항대로3길 36 1층,,,070-8838-0568,영업시간 월~토 18:00 ~ 01:00,https://place.map.kakao.com/19782628#review
"제과,베이커리",안스베이커리 롯데김포공항점,3.1,7,14,서울 강서구 하늘길 38 지하 2층,,,02-6116-3058,매일 10:30 ~ 22:00,https://place.map.kakao.com/20306338#review
디저트카페,도레도레 김포롯데몰점,2.7,6,14,서울 강서구 하늘길 38 MF층,,,02-6116-5363,,https://place.map.kakao.com/27259479#review
한식,전라도맛집밥상,3.6,9,14,서울 종로구 수표로 83 1층,,,02-2273-7772,,https://place.map.kakao.com/61974471#review
일본식라면,산쪼메 구의점,3.6,10,14,서울 광진구 아차산로51길 10 1층,,,02-444-5202,매일 11:00 ~ 22:00,https://place.map.kakao.com/1249421668#review
"돈까스,우동",메차쿠차,3.8,17,14,서울 광진구 구의강변로3길 11,,,,월~토 11:00 ~ 21:00,https://place.map.kakao.com/1249421668#review
양식,목화다방,2,3,14,서울 성동구 장터길 29-1 B1층,,,070-8841-4888,영업시간 월~토 18:00 ~ 02:00,https://place.map.kakao.com/20746954#review
디저트카페,아케미,4.9,22,14,서울 성북구 숭인로2길 82,,,02-6409-0011,수~일 12:00 ~ 20:00,https://place.map.kakao.com/410758680#review
햄버거,프랭크버거 길음뉴타운점,3.6,10,14,서울 성북구 길음로7길 6,,,02-909-1180,매일 11:00 ~ 21:00,https://place.map.kakao.com/648711958#review
한식,초원식당,3.3,4,14,서울 종로구 종로17길 30,,,,매일 12:00 ~ 22:00,https://place.map.kakao.com/21408159#review
한식,대전블르스,5,2,14,서울 종로구 삼일대로26길 17-1,,,02-762-0332,화~일 11:30 ~ 22:00,https://place.map.kakao.com/1180645692#review
한식,끝집,4.7,6,14,서울 서대문구 가재울미래로 2 201동 108호,,,010-3683-5773,영업시간 매일 18:00 ~ 02:00,https://place.map.kakao.com/943092768#review
"찌개,전골",고냉지,4,2,14,서울 중구 남대문로 116,,,02-730-9239,월~토 10:00 ~ 24:00,https://place.map.kakao.com/11046641#review
국수,명동칼국수남문교자,4.1,11,14,서울 중구 남대문시장길 37 한일빌딩 지하1층,,,02-753-6344,,https://place.map.kakao.com/10185787#review
"육류,고기",한우정육마당 본점,4.4,7,14,서울 중구 남대문로5길 7,,,02-3789-7792,월~토 10:30 ~ 24:00,https://place.map.kakao.com/17391764#review
중식,루싱,3,9,14,서울 중구 한강대로 416 서울스퀘어 지하 1층,,,02-6456-8911,매일 11:30 ~ 22:00,https://place.map.kakao.com/13499824#review
"초밥,롤",잉꼬,4.7,3,14,서울 중구 세종대로 22,,,,"토,일요일",https://place.map.kakao.com/1460147390#review
"육류,고기",한육감 서울로테라스몰점,1.5,8,14,서울 중구 퇴계로 18 대우재단빌딩 지하1층 B1-4,,,02-6366-1234,월~토 11:30 ~ 22:00,https://place.map.kakao.com/1529559893#review
순대,충무로백암순대국,3.8,13,14,서울 중구 퇴계로 141,,,02-752-7333,업마감영업시간 매일 07:00 ~ 16:00,https://place.map.kakao.com/15390491#review
칵테일바,갤러리피그먼트,5,12,14,서울 중구 퇴계로6가길 12-2 1층,,,02-6326-2001,"영업시간 금,토 19:00 ~ 03:00",https://place.map.kakao.com/729451057#review
중화요리,동방명주 충무로점,3.5,23,14,서울 중구 퇴계로 186,,,02-2267-7285,매일 11:00 ~ 21:30 · 브레이크타임 매일 15:00 ~ 17:00,https://place.map.kakao.com/9199537#review
피자,피자상회 남현점,3.8,5,14,서울 관악구 남현길 64 1층,,,02-6408-0008,"토,일 15:00 ~ 01:00",https://place.map.kakao.com/19959503#review
"찌개,전골",개성손만두,4.4,7,14,서울 강서구 강서로47길 113 성호빌딩 2층 201호,,,02-2666-5255,매일 11:00 ~ 22:00,https://place.map.kakao.com/1775492999#review
치킨,교촌치킨 발산점,1.3,6,14,서울 강서구 공항대로42길 12,,,02-2663-6077,매일 12:00 ~ 24:00,https://place.map.kakao.com/21239224#review
"해물,생선",월순홍가네 철판동태찜 서대문점,3.6,7,14,서울 서대문구 통일로9안길 8,,,02-362-4549,,https://place.map.kakao.com/14701772#review
"굴,전복",굴대박&초계국수 본점,4.3,6,14,서울 서대문구 독립문로 66-1 1~2층,,,02-362-9462,"토,일 10:00 ~ 21:00",https://place.map.kakao.com/762399273#review
"곱창,막창",제일황소곱창 서대문점,4.7,3,14,서울 서대문구 통일로9안길 15,,,02-364-2232,월~토 16:00 ~ 24:00,https://place.map.kakao.com/897489754#review
카페,엔니드커피,4.1,7,14,서울 마포구 고산길 13 1층,,,,월~토 12:00 ~ 21:00,https://place.map.kakao.com/763496937#review
"초밥,롤",스시준 NPC노량진점,4,25,14,서울 동작구 만양로14길 20,,,02-822-5387,"월,화,목,금,토,일 11:30 ~ 23:00 · 브레이크타임 월,화,목,금,토,일 15:00 ~ 16:30",https://place.map.kakao.com/27265053#review
한식,누각,5,4,14,서울 종로구 옥인6길 5,,,010-7599-4205,"월,화,수,금,토 11:30 ~ 03:00",https://place.map.kakao.com/21883420#review
카페,후후라운지,3.7,6,14,서울 종로구 옥인3길 8,,,02-737-3147,화~일 11:00 ~ 23:00,https://place.map.kakao.com/26524199#review
디저트카페,진저그래스맨,3.8,5,14,서울 종로구 자하문로7길 68-2 1층,,,0507-1451-9662,수~일 12:00 ~ 21:00,https://place.map.kakao.com/22763446#review
국밥,이화수전통육개장 서울무교점,2.1,8,14,서울 중구 다동길 16 1층,,,02-779-8858,매일 10:00 ~ 22:00,https://place.map.kakao.com/27121865#review
북카페,늘,0,0,14,서울 영등포구 선유로55길 11 1층,,,070-4035-4617,"토,일 13:00 ~ 21:00",https://place.map.kakao.com/1885379343#review
"족발,보쌈",마왕족발 서울영등포구청역점,5,2,14,서울 영등포구 영등포로 103,,,02-2677-7979,,https://place.map.kakao.com/939646525#review
테마카페,책과삶,4.3,21,14,서울 영등포구 당산로27길 16,,,02-6276-2687,"토,일 10:00 ~ 21:00",https://place.map.kakao.com/27336268#review
삼겹살,하남돼지집 당산역점,1.9,7,14,서울 영등포구 당산로47길 8,,,02-2672-8292,영업시간 매일 17:30 ~ 01:00,https://place.map.kakao.com/24617092#review
"호프,요리주점",어쨌든술집,3,3,14,서울 영등포구 당산로47길 12 1층,,,02-2633-6279,영업시간 월~토 19:00 ~ 02:00,https://place.map.kakao.com/12086942#review
설렁탕,푸주옥,1.8,4,14,서울 영등포구 대림로 171,,,,매일 00:00 ~ 24:00,https://place.map.kakao.com/20741521#review
쌈밥,다채 대방점,3.9,9,14,서울 동작구 알마타길 6 하늘마루타운 1층,,,02-815-3392,매일 11:30 ~ 22:30,https://place.map.kakao.com/11274802#review
디저트카페,비비드칩마카롱,4.4,12,14,서울 은평구 통일로75길 6-20,,,010-9433-5502,수~토 11:00 ~ 20:30,https://place.map.kakao.com/655545381#review
"육류,고기",맹구네드럼통숯불구이,3,3,14,서울 은평구 연서로 174,,,,영업시간 매일 17:00 ~ 03:00,https://place.map.kakao.com/20524191#review
"육류,고기",고집,0,0,14,서울 은평구 연서로 164-1 1층,,,02-391-9208,,https://place.map.kakao.com/20524191#review
치킨,교촌치킨 대조점,2.7,11,14,서울 은평구 서오릉로 94 삼성타운아파트상가동 101호,,,02-355-6173,매일 12:00 ~ 24:00,https://place.map.kakao.com/20524191#review
카페,커피브레이크,4.2,14,14,"서울 마포구 백범로 29 1,2층",,,,매일 07:00 ~ 22:00,https://place.map.kakao.com/27495056#review
"해물,생선",이쁜이쭈꾸미,4.4,12,14,서울 마포구 대흥로 68,,,02-717-7756,,https://place.map.kakao.com/27495056#review
"돈까스,우동",동카츠,1,1,14,서울 종로구 새문안로5길 37 도렴빌딩 지하1층 27호,,,02-730-8616,"토,일요일",https://place.map.kakao.com/1058388529#review
중화요리,수정각,3.4,5,14,서울 도봉구 도봉로157길 7,,,02-954-5183,매일 11:30 ~ 20:30,https://place.map.kakao.com/16959727#review
"해물,생선",싱싱오징어바다 왕십리역점,3.8,4,14,서울 성동구 왕십리로24길 8,,,02-2296-7763,,https://place.map.kakao.com/15745633#review
"육류,고기",제주한근이,1,1,14,서울 성동구 왕십리로22길 10-1 1층,,,02-2281-5600,,https://place.map.kakao.com/27440805#review
"육류,고기",금천가든,4.6,14,14,서울 금천구 시흥대로124길 6,,,02-837-7300,매일 11:00 ~ 23:00,https://place.map.kakao.com/70296070#review
"제과,베이커리",브래드팩토리망캄,3.5,11,14,서울 금천구 시흥대로 371,,,02-808-9786,매일 09:00 ~ 22:00,https://place.map.kakao.com/902374040#review
"해물,생선",낙지왕국 종로직영점,5,1,14,서울 종로구 돈화문로5가길 31,,,02-765-3119,,https://place.map.kakao.com/21243172#review
갈비,정원,4.3,3,14,서울 종로구 돈화문로9길 8,,,02-765-1305,크타임매일 16:00 ~ 17:00,https://place.map.kakao.com/20743963#review
커피전문점,스타벅스 성신여대정문,4.6,14,14,서울 성북구 보문로34길 62,,,1522-3232,"토,일 08:30 ~ 21:00",https://place.map.kakao.com/1879177739#review
이탈리안,이태리맨션,4.9,7,14,서울 성북구 동소문로26마길 2-4 1층,,,02-921-3483,화~일 11:30 ~ 22:00,https://place.map.kakao.com/191003361#review
중화요리,송림원,3.9,21,14,서울 성북구 동소문로 25-2,,,02-764-7970,매일 12:00 ~ 21:00,https://place.map.kakao.com/7960698#review
"초밥,롤",스시현,2.8,13,14,서울 성북구 동소문로8길 16 1층,,,02-744-2257,크타임매일 15:00 ~ 17:00,https://place.map.kakao.com/20944991#review
순대,신의주찹쌀순대 본사직영5호점,2.2,5,14,서울 성북구 동소문로15길 5 204호,,,,매일 00:00 ~ 24:00,https://place.map.kakao.com/15635967#review
패스트푸드,맥도날드 대학로점,1.7,15,14,서울 종로구 대학로 130,,,070-7017-0465,매일 00:00 ~ 24:00,https://place.map.kakao.com/8291988#review
테마카페,미스터힐링 대학로점,5,2,14,서울 종로구 대학로8가길 66,,,02-766-1189,매일 10:00 ~ 24:00,https://place.map.kakao.com/27588021#review
중화요리,차돌짬뽕,3.3,15,14,서울 용산구 후암로 79,,,02-318-8807,"토,일요일",https://place.map.kakao.com/27228812#review
"떡,한과",설봄 방배동본점,4.2,5,14,서울 서초구 방배중앙로 172 1층,,,02-536-3310,토 09:00 ~ 18:00,https://place.map.kakao.com/27101683#review
냉면,함흥본가면옥 길동사거리점,3.2,21,14,서울 강동구 양재대로 1428,,,02-483-8808,매일 11:00 ~ 22:00,https://place.map.kakao.com/26813219#review
"육류,고기",THE소 둔촌점,4.6,16,14,서울 강동구 천호대로 1196,,,02-485-1700,"토,일 11:00 ~ 24:00",https://place.map.kakao.com/36270727#review
닭요리,원조춘천숯불닭갈비,4.4,12,14,서울 강서구 양천로 414,,,02-3661-7892,"토,일 12:00 ~ 23:00",https://place.map.kakao.com/26486769#review
디저트카페,삐삐,3,3,14,서울 강서구 강서로54길 93 1층,,,,,https://place.map.kakao.com/26486769#review
"해물,생선",생선나라,3.9,11,14,서울 강서구 양천로60길 60,,,02-3663-2855,"토,일 10:00 ~ 21:00",https://place.map.kakao.com/26486769#review
"육류,고기",호남집,3.9,8,14,서울 성동구 살곶이길 40,,,02-2295-0118,매일 11:00 ~ 01:00,https://place.map.kakao.com/8614842#review
치킨,60계 마포역점,3.7,16,14,서울 마포구 마포대로4가길 11,,,02-716-6026,"토,일 12:00 ~ 23:00",https://place.map.kakao.com/2088300424#review
"곱창,막창",달인곱창 마포점,4.3,4,14,서울 마포구 마포대로4길 36,,,02-711-5883,매일 11:00 ~ 01:00,https://place.map.kakao.com/24448277#review
"육류,고기",대감집,5,2,14,서울 마포구 토정로 319,,,,,https://place.map.kakao.com/24448277#review
커피전문점,서계동커피집,5,2,14,서울 용산구 만리재로 156 3층,,,,"금,토 11:30 ~ 20:00",https://place.map.kakao.com/1783782008#review
회,바다회천국,5,6,14,서울 중랑구 용마산로 494,,,02-438-8844,화~일 11:30 ~ 22:40,https://place.map.kakao.com/1585884491#review
실내포장마차,황금포차,5,3,14,서울 중랑구 용마산로115길 72,,,,영업시간 월~토 16:30 ~ 02:00,https://place.map.kakao.com/16559947#review
카페,더바른차담소,3.5,6,14,서울 중랑구 동일로 467 1층,,,,,https://place.map.kakao.com/1097099031#review
"돈까스,우동",금화왕돈까스 용마산역점,3.8,5,14,"서울 중랑구 용마산로 248 1층 101, 102호",,,02-433-7333,매일 11:00 ~ 22:00,https://place.map.kakao.com/1097099031#review
이탈리안,비꼴로,3.8,23,14,서울 중구 명동10길 7-3 2층,,,02-756-0908,,https://place.map.kakao.com/11591918#review
"육류,고기",포크랜드,4.4,14,14,서울 종로구 창경궁로 258-10,,,02-745-7878,매일 12:00 ~ 04:00,https://place.map.kakao.com/11226462#review
일본식주점,고엔,3.7,9,14,서울 종로구 창경궁로 255,,,02-766-5042,영업시간 매일 17:00 ~ 02:00,https://place.map.kakao.com/16645794#review
동남아음식,아시안테이블,3.9,8,14,서울 종로구 성균관로3길 11 1층,,,070-7608-1763,매일 11:30 ~ 22:00,https://place.map.kakao.com/1189993823#review
"찌개,전골",준호네부대찌개 성대점,5,3,14,서울 종로구 성균관로5길 9,,,070-4078-1035,,https://place.map.kakao.com/1124953697#review
한식,개성집,2.7,10,14,서울 양천구 목동중앙서로 48,,,02-2642-5695,매일 12:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,https://place.map.kakao.com/20056938#review
떡볶이,찐핵볶이,5,4,14,서울 중구 퇴계로74길 10 1층,,,02-6449-3800,월~토 11:00 ~ 21:00,https://place.map.kakao.com/6195781#review
갈비,흥부골숯불돼지왕갈비 묵동점,3.7,6,14,서울 중랑구 동일로 853,,,02-972-1199,매일 11:00 ~ 23:00,https://place.map.kakao.com/23737906#review
회,싱싱활어회수산시장,5,3,14,서울 중랑구 공릉로 18,,,02-6398-8989,영업시간 매일 15:00 ~ 02:00,https://place.map.kakao.com/1349521756#review
떡볶이,호돌이떡볶이,3.5,6,14,서울 중랑구 동일로163길 53,,,02-976-8004,토 11:10 ~ 20:00,https://place.map.kakao.com/14090913#review
"육류,고기",카우웨이,4.4,8,14,서울 중랑구 중랑역로 270-3,,,010-3623-9567,영업시간 매일 16:00 ~ 22:00,https://place.map.kakao.com/14090913#review
커피전문점,스타벅스 문래역점,3.8,16,14,서울 영등포구 당산로 34,,,1522-3232,월~토 07:30 ~ 22:00,https://place.map.kakao.com/26410044#review
분식,카드분식,3.7,3,14,서울 영등포구 도림로141길 18,,,02-671-4238,크타임월~토 13:30 ~ 16:00,https://place.map.kakao.com/21421217#review
디저트카페,카페드옥토브르 문래점,4.5,2,14,서울 영등포구 선유로 27 대륭오피스텔 103호,,,02-2677-1834,토 09:00 ~ 22:00,https://place.map.kakao.com/1368029975#review
"돈까스,우동",마쯔무라돈까스전문점 방학점,4.3,8,14,서울 도봉구 마들로 650 1층,,,02-991-1316,매일 10:00 ~ 21:00,https://place.map.kakao.com/194652297#review
일식,스시연,4.9,7,14,서울 강북구 한천로 1024,,,02-991-9500,,https://place.map.kakao.com/9392898#review
이탈리안,닐리 북서울꿈의숲점,4.8,5,14,서울 강북구 월계로 187 1층,,,02-984-1230,매일 11:30 ~ 22:00,https://place.map.kakao.com/9392898#review
갈비,명륜진사갈비 서울보문점,4.9,12,14,서울 성북구 보문로 94,,,02-929-1777,매일 12:00 ~ 23:00,https://place.map.kakao.com/595329992#review
카페,커피날에,4,4,14,서울 성북구 보문로26길 57-3 1층,,,,매일 11:00 ~ 22:00,https://place.map.kakao.com/595329992#review
삼계탕,원조한방삼계탕,4,12,14,서울 성북구 고려대로1길 92,,,02-926-5138,,https://place.map.kakao.com/130010066#review
중화요리,떳다철가방,2.4,8,14,서울 동작구 노량진로28길 7,,,02-816-3545,,https://place.map.kakao.com/17250814#review
카페,서호파이,4.6,18,14,서울 서대문구 수색로10길 10,,,,수~토 12:00 ~ 20:00,https://place.map.kakao.com/928524911#review
커피전문점,할리스 북가좌점,2.3,9,14,"서울 서대문구 응암로 89 1,2층",,,02-372-5556,매일 08:00 ~ 23:00,https://place.map.kakao.com/15101915#review
일본식라면,멘무샤 시청점,2.8,9,14,서울 중구 세종대로18길 20-2,,,02-777-0841,매일 11:00 ~ 22:00,https://place.map.kakao.com/104412096#review
중화요리,중국소흘,4.5,8,14,서울 은평구 통일로80길 10,,,070-7314-2333,,https://place.map.kakao.com/911073002#review
분식,풍성분식,3.8,5,14,서울 은평구 연서로 263,,,,,https://place.map.kakao.com/9520122#review
"해물,생선",불쭈꾸미,3.8,5,14,서울 은평구 통일로78길 22,,,02-353-5388,매일 11:00 ~ 23:00,https://place.map.kakao.com/25978555#review
한정식,한일관 광화문점,3.1,10,14,서울 종로구 종로1길 50 더케이트윈타워 A동 지하1층,,,02-722-7557,매일 11:30 ~ 21:30,https://place.map.kakao.com/20333726#review
중식,발재반점 경복궁점,2.4,5,14,서울 종로구 종로1길 50 지하,,,,"토,일요일",https://place.map.kakao.com/12098170#review
카페,카페모펀,4.5,4,14,서울 동작구 동작대로3길 6,,,070-4236-9371,,https://place.map.kakao.com/487386016#review
삼계탕,고려삼계탕 광화문점,3.6,11,14,서울 종로구 세종대로23길 5-1,,,02-737-1888,매일 10:30 ~ 21:30,https://place.map.kakao.com/380922242#review
한정식,한일관 을지로점,2.9,15,14,서울 중구 을지로5길 19 페럼타워 빌딩 지하 1층,,,02-6353-8976,매일 11:00 ~ 21:00,https://place.map.kakao.com/17192156#review
한식,혼밥대왕 보문점,0,0,14,서울 성북구 삼선교로23길 7 1층,,,070-8888-1199,매일 08:30 ~ 01:30,https://place.map.kakao.com/1733763126#review
국밥,진성옛날소머리국밥,3,8,14,서울 종로구 삼청로 113-2,,,02-735-6603,매일 10:30 ~ 21:00,https://place.map.kakao.com/144670338#review
삼겹살,대패상회 상도동점,3.6,8,14,서울 동작구 성대로1길 4 1층,,,,영업시간 매일 15:30 ~ 02:30,https://place.map.kakao.com/1620010101#review
"육류,고기",돼지굽는연탄할매,2.8,8,14,서울 동작구 상도로 162,,,,,https://place.map.kakao.com/1620010101#review
국수,해피손칼국수수제비,3.6,5,14,서울 동작구 장승배기로 65,,,,,https://place.map.kakao.com/1620010101#review
양꼬치,초이양꼬치쌀국수 상봉역점,3.8,5,14,서울 중랑구 봉우재로33길 48 2층,,,02-433-0111,영업시간 월~토 15:00 ~ 24:00,https://place.map.kakao.com/21928285#review
"돈까스,우동",거기가여기야돈까스,3.9,13,14,서울 중랑구 송림길 5 A동 1층 104호,,,02-433-7402,"월,수,목,금,토,일 11:00 ~ 21:00",https://place.map.kakao.com/21928285#review
아이스크림,펠앤콜 홍대본점,3.8,38,14,서울 마포구 와우산로 39-21,,,070-4411-1434,토 12:00 ~ 22:00,https://place.map.kakao.com/2020508694#review
샤브샤브,1976샤브샤브 상수2호점,3.8,4,14,서울 마포구 와우산로 39-13 3층,,,02-6402-1976,매일 11:30 ~ 22:00,https://place.map.kakao.com/2020508694#review
커피전문점,스타벅스 황학사거리점,4,16,14,서울 성동구 왕십리로 410 센트라스,,,1522-3232,"토,일 08:00 ~ 21:00",https://place.map.kakao.com/646280960#review
"곱창,막창",삽교원조두리곱창 5호점,3.9,11,14,서울 성북구 장월로1길 57,,,02-941-1943,매일 12:00 ~ 24:00,https://place.map.kakao.com/2006457561#review
중식,차이797 시청점,3,3,14,서울 중구 서소문로 120 지하 1층,,,02-6020-7944,"토,일 12:00 ~ 22:00 · 브레이크타임 토,일 16:00 ~ 17:00",https://place.map.kakao.com/1111308175#review
카페,커피로그,5,8,14,서울 성북구 돌곶이로14길 49,,,,화~토 12:00 ~ 21:00,https://place.map.kakao.com/691347036#review
"곱창,막창",왕십리곱창,4.7,6,14,서울 송파구 백제고분로40길 31,,,02-424-5774,,https://place.map.kakao.com/27407250#review
곰탕,이강희곰탕,4.1,14,14,서울 성북구 성북로5길 9-4 1층,,,02-741-1005,매일 10:00 ~ 22:00,https://place.map.kakao.com/22752158#review
양식,봉파레트,4.4,9,14,서울 성북구 창경궁로43길 14 1층,,,02-766-0827,크타임화~일 15:00 ~ 17:30,https://place.map.kakao.com/13559568#review
"해물,생선",낙지낚이다 본점,3.1,11,14,서울 성북구 성북로5길 17,,,02-745-4242,매일 11:30 ~ 22:00,https://place.map.kakao.com/1180713196#review
갈비,지즐 숯불갈비 성산점,4.2,22,14,서울 마포구 월드컵북로 137 CS타워 1층,,,02-323-4977,매일 11:00 ~ 22:00,https://place.map.kakao.com/1159807845#review
한정식,만강,2.5,15,14,서울 강남구 밤고개로21길 81 1~3층,,,02-445-8892,매일 11:00 ~ 22:00,https://place.map.kakao.com/1629588496#review
"해물,생선",산낙지갯마을 수서본점,3,8,14,서울 강남구 광평로 226,,,02-3411-5083,매일 11:00 ~ 21:30,https://place.map.kakao.com/8378418#review
이탈리안,화덕과베토벤,4.4,9,14,서울 중구 삼일대로12길 19 2층,,,02-2275-7775,토 12:00 ~ 22:00,https://place.map.kakao.com/24944188#review
한식,남도식당,2.5,11,14,서울 종로구 종로 374-1 1층,,,02-2234-5544,,https://place.map.kakao.com/1427378789#review
